@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R6-7'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}

@data
52.1,39.5177,-121.553,12,Medium
52.1,39.5177,-121.553,1,Medium
52.1,39.5177,-121.553,2,High
52.1,39.5177,-121.553,3,High
52.1,39.5177,-121.553,4,Low
52.1,39.5177,-121.553,5,Medium
52.1,39.5177,-121.553,6,None
52.1,39.5177,-121.553,7,None
59.1,37.0067,-121.5633,1,High
59.1,37.0067,-121.5633,2,High
59.1,37.0067,-121.5633,3,Medium
59.1,37.0067,-121.5633,4,Medium
59.1,37.0067,-121.5633,5,None
59.1,37.0067,-121.5633,6,None
59.1,37.0067,-121.5633,7,None
59.1,37.0067,-121.5633,8,None
59.1,37.0067,-121.5633,9,None
59.1,37.0067,-121.5633,10,Low
59.1,37.0067,-121.5633,11,High
59.1,37.0067,-121.5633,12,Low
59.1,37.0067,-121.5633,1,High
59.1,37.0067,-121.5633,2,Medium
59.1,37.003,-121.5608,3,High
59.1,37.003,-121.5608,4,Medium
59.1,37.003,-121.5608,5,Low
59.1,37.003,-121.5608,6,Low
59.1,37.003,-121.5608,7,None
59.1,37.003,-121.5608,8,None
59.1,37.003,-121.5608,9,None
59.1,37.003,-121.5608,10,Medium
59.1,37.003,-121.5608,11,High
59.1,37.003,-121.5608,12,High
59.1,37.003,-121.5608,1,Medium
59.1,37.003,-121.5608,2,Medium
59.1,37.003,-121.5608,3,Low
59.1,37.003,-121.5608,4,Low
59.1,37.003,-121.5608,5,None
59.1,37.003,-121.5608,6,None
59.1,37.003,-121.5608,7,None
59.1,37.003,-121.5608,8,None
59.1,37.003,-121.5608,9,Low
59.1,37.003,-121.5608,10,None
59.1,37.003,-121.5608,11,Medium
59.1,37.003,-121.5608,12,Medium
59.1,37.003,-121.5608,1,Low
59.1,37.003,-121.5608,2,High
59.1,37.003,-121.5608,3,Medium
59.1,37.003,-121.5608,4,High
59.1,37.003,-121.5608,5,None
59.1,37.003,-121.5608,6,None
59.1,37.003,-121.5608,7,None
914.7,38.933,-120.8008,1,High
914.7,38.933,-120.8008,2,High
914.7,38.933,-120.8008,3,High
914.7,38.933,-120.8008,4,High
914.7,38.933,-120.8008,5,High
914.7,38.933,-120.8008,6,High
914.7,38.933,-120.8008,7,None
914.7,38.933,-120.8008,8,None
914.7,38.933,-120.8008,9,Low
914.7,38.933,-120.8008,10,High
914.7,38.933,-120.8008,11,High
914.7,38.933,-120.8008,12,High
914.7,38.933,-120.8008,1,High
914.7,38.933,-120.8008,2,High
914.7,38.933,-120.8008,3,High
914.7,38.933,-120.8008,4,High
914.7,38.933,-120.8008,5,Low
914.7,38.933,-120.8008,6,Low
914.7,38.933,-120.8008,7,Low
914.7,38.933,-120.8008,8,Low
914.7,38.933,-120.8008,9,Low
914.7,38.933,-120.8008,10,High
914.7,38.933,-120.8008,11,High
914.7,38.933,-120.8008,12,High
914.7,38.933,-120.8008,1,High
914.7,38.933,-120.8008,2,Medium
914.7,38.933,-120.8008,3,High
914.7,38.933,-120.8008,4,High
914.7,38.933,-120.8008,5,High
914.7,38.933,-120.8008,6,High
914.7,38.933,-120.8008,7,None
914.7,38.933,-120.8008,8,None
914.7,38.933,-120.8008,9,High
914.7,38.933,-120.8008,10,High
914.7,38.933,-120.8008,11,Medium
914.7,38.933,-120.8008,12,Medium
914.7,38.933,-120.8008,1,High
914.7,38.933,-120.8008,2,High
914.7,38.933,-120.8008,3,High
914.7,38.933,-120.8008,4,High
914.7,38.933,-120.8008,5,Medium
914.7,38.933,-120.8008,6,None
914.7,38.933,-120.8008,7,Low
37.2,36.5928,-121.8556,1,High
37.2,36.5928,-121.8556,2,High
37.2,36.5928,-121.8556,3,High
37.2,36.5928,-121.8556,4,Low
37.2,36.5928,-121.8556,5,Medium
37.2,36.5928,-121.8556,6,Medium
37.2,36.5928,-121.8556,7,Low
37.2,36.5928,-121.8556,8,Low
37.2,36.5928,-121.8556,9,Low
37.2,36.5928,-121.8556,10,High
37.2,36.5928,-121.8556,11,High
37.2,36.5928,-121.8556,12,Low
37.2,36.5928,-121.8556,1,High
37.2,36.5928,-121.8556,2,Medium
37.2,36.5928,-121.8556,3,High
37.2,36.5928,-121.8556,4,High
37.2,36.5928,-121.8556,5,Low
37.2,36.5927,-121.8555,6,Low
37.2,36.5927,-121.8555,7,Low
37.2,36.5927,-121.8555,8,Low
37.2,36.5927,-121.8555,9,None
37.2,36.5927,-121.8555,10,Medium
37.2,36.5927,-121.8555,11,High
37.2,36.5927,-121.8555,12,High
37.2,36.5927,-121.8555,1,Medium
37.2,36.5927,-121.8555,2,Medium
37.2,36.5927,-121.8555,3,Medium
37.2,36.5927,-121.8555,4,Low
37.2,36.5927,-121.8555,5,Low
37.2,36.5927,-121.8555,6,Low
37.2,36.5927,-121.8555,7,Low
37.2,36.5927,-121.8555,8,Low
37.2,36.5927,-121.8555,9,Low
37.2,36.5927,-121.8555,10,Medium
37.2,36.5927,-121.8555,11,Medium
37.2,36.5927,-121.8555,12,Low
37.2,36.5927,-121.8555,1,Low
37.2,36.5927,-121.8555,2,High
37.2,36.5927,-121.8555,3,High
37.2,36.5927,-121.8555,4,High
37.2,36.5927,-121.8555,5,Low
37.2,36.5927,-121.8555,6,Low
37.2,36.5927,-121.8555,7,Low
137.2,35.2,-118.8333,1,Low
137.2,35.2,-118.8333,2,None
137.2,35.2,-118.8333,3,High
137.2,35.2,-118.8333,4,None
137.2,35.2,-118.8333,5,Low
137.2,35.2,-118.8333,6,Low
137.2,35.2,-118.8333,7,None
137.2,35.2,-118.8333,8,None
137.2,35.2,-118.8333,9,Low
137.2,35.2,-118.8333,10,Medium
137.2,35.2,-118.8333,11,Medium
137.2,35.2,-118.8333,12,Low
137.2,35.2,-118.8333,1,Low
137.2,35.2,-118.8333,2,Medium
137.2,35.2,-118.8333,3,High
137.2,35.2,-118.8333,4,High
137.2,35.2,-118.8333,5,None
137.2,35.2,-118.8333,6,None
137.2,35.2,-118.8333,7,None
137.2,35.2,-118.8333,8,None
137.2,35.2,-118.8333,9,None
137.2,35.2,-118.8333,10,None
137.2,35.2,-118.8333,11,Medium
137.2,35.2,-118.8333,12,High
137.2,35.2,-118.8333,1,Medium
137.2,35.2,-118.8333,2,Low
137.2,35.2,-118.8333,3,Low
137.2,35.2,-118.8333,4,Low
137.2,35.2,-118.8333,5,Low
137.2,35.2,-118.8333,6,None
137.2,35.2,-118.8333,7,None
137.2,35.2,-118.8333,8,None
137.2,35.2,-118.8333,9,None
137.2,35.2,-118.8333,10,Low
137.2,35.2,-118.8333,11,High
137.2,35.2,-118.8333,12,Medium
137.2,35.2,-118.8333,1,Low
137.2,35.2,-118.8333,2,Low
137.2,35.2,-118.8333,3,Medium
137.2,35.2,-118.8333,4,Medium
137.2,35.2,-118.8333,5,None
137.2,35.2,-118.8333,6,None
137.2,35.2,-118.8333,7,None
830.6,41.6,-122.8478,1,Low
830.6,41.6,-122.8478,2,Medium
830.6,41.6,-122.8478,3,Low
830.6,41.6,-122.8478,4,Low
830.6,41.6,-122.8478,5,Low
830.6,41.6,-122.8478,6,High
830.6,41.6,-122.8478,7,Low
830.6,41.6,-122.8478,8,Low
830.6,41.6,-122.8478,9,None
830.6,41.6,-122.8478,10,Low
830.6,41.6,-122.8478,11,Low
830.6,41.6,-122.8478,12,Medium
830.6,41.6,-122.8478,1,Low
830.6,41.6,-122.8478,2,Medium
830.6,41.6,-122.8478,3,Low
830.6,41.6,-122.8478,4,Low
830.6,41.6,-122.8478,5,Low
830.6,41.6,-122.8478,6,Medium
830.6,41.6,-122.8478,7,Low
830.6,41.6,-122.8478,8,Low
830.6,41.6,-122.8478,9,None
830.6,41.6,-122.8478,10,Low
830.6,41.6,-122.8478,11,Low
830.6,41.6,-122.8478,12,High
830.6,41.6,-122.8478,1,Low
830.6,41.6,-122.8478,2,Medium
830.6,41.6,-122.8478,3,Medium
830.6,41.6,-122.8478,4,Medium
830.6,41.6,-122.8478,5,Low
830.6,41.6,-122.8478,6,Medium
830.6,41.6,-122.8478,7,Low
830.6,41.6,-122.8478,8,Medium
830.6,41.6,-122.8478,9,None
830.6,41.6,-122.8478,10,Low
830.6,41.6,-122.8478,11,Low
830.6,41.6,-122.8478,12,Low
830.6,41.6,-122.8478,1,Low
830.6,41.6,-122.8478,2,High
830.6,41.6,-122.8478,3,Low
830.6,41.6,-122.8478,4,Low
830.6,41.6,-122.8478,5,Low
830.6,41.6,-122.8478,6,Low
830.6,41.6,-122.8478,7,Medium
97.5,36.2069,-121.1378,1,Low
97.5,36.2069,-121.1378,2,Medium
97.5,36.2069,-121.1378,3,Medium
97.5,36.2069,-121.1378,4,Low
97.5,36.2069,-121.1378,5,None
97.5,36.2069,-121.1378,6,None
97.5,36.2069,-121.1378,7,None
97.5,36.2069,-121.1378,8,None
97.5,36.2069,-121.1378,9,None
97.5,36.2069,-121.1378,10,Low
97.5,36.2069,-121.1378,11,Medium
97.5,36.2069,-121.1378,12,Medium
97.5,36.2069,-121.1378,1,Low
97.5,36.2069,-121.1378,2,Medium
97.5,36.2069,-121.1378,3,Medium
97.5,36.2069,-121.1378,4,Low
97.5,36.2069,-121.1378,5,None
97.5,36.2069,-121.1378,6,None
97.5,36.2069,-121.1378,7,None
97.5,36.2069,-121.1378,8,None
97.5,36.2069,-121.1378,9,None
97.5,36.2069,-121.1378,10,Low
97.5,36.2069,-121.1378,11,High
97.5,36.2069,-121.1378,12,High
97.5,36.2069,-121.1378,1,Medium
97.5,36.2069,-121.1377,2,Low
97.5,36.2069,-121.1377,3,Medium
97.5,36.2069,-121.1377,4,Low
97.5,36.2069,-121.1377,5,None
97.5,36.2069,-121.1377,6,None
97.5,36.2069,-121.1377,7,None
97.5,36.2069,-121.1377,8,None
97.5,36.2069,-121.1377,9,Low
97.5,36.2069,-121.1377,10,Low
97.5,36.2069,-121.1377,11,Low
97.5,36.2069,-121.1377,12,Low
97.5,36.2069,-121.1377,1,Low
97.5,36.2069,-121.1377,2,High
97.5,36.2069,-121.1377,3,Medium
97.5,36.2069,-121.1377,4,Medium
97.5,36.2069,-121.1377,5,None
97.5,36.2069,-121.1377,6,None
97.5,36.2069,-121.1377,7,None
1442.3,41.52,-120.09,1,Medium
1442.3,41.52,-120.09,2,High
1442.3,41.52,-120.09,3,High
1442.3,41.52,-120.09,4,High
1442.3,41.52,-120.09,5,High
1442.3,41.52,-120.09,6,Medium
1442.3,41.52,-120.09,7,None
1442.3,41.52,-120.09,8,None
1442.3,41.52,-120.09,9,None
1442.3,41.52,-120.09,10,Medium
1442.3,41.52,-120.09,11,Medium
1442.3,41.52,-120.09,12,Medium
1442.3,41.52,-120.09,1,High
1442.3,41.52,-120.09,2,Medium
1442.3,41.52,-120.09,3,High
1442.3,41.52,-120.09,4,High
1442.3,41.52,-120.09,5,Medium
1442.3,41.52,-120.09,6,Medium
1442.3,41.52,-120.09,7,None
1442.3,41.52,-120.09,8,None
1442.3,41.52,-120.09,9,None
1442.3,41.52,-120.09,10,Medium
1442.3,41.52,-120.09,11,High
1442.3,41.52,-120.09,12,Low
1442.3,41.52,-120.09,1,Low
1442.3,41.52,-120.09,2,Medium
1442.3,41.52,-120.09,3,Medium
1442.3,41.52,-120.09,4,Medium
1442.3,41.52,-120.09,5,High
1442.3,41.52,-120.09,6,Medium
1444.4,41.8715,-120.1574,7,Low
1444.4,41.8715,-120.1574,8,Medium
1444.4,41.8715,-120.1574,9,Medium
1444.4,41.8715,-120.1574,10,Low
1444.4,41.8715,-120.1574,11,Medium
1444.4,41.8715,-120.1574,12,Medium
1444.4,41.8715,-120.1574,1,High
1444.4,41.8715,-120.1574,2,High
1444.4,41.8715,-120.1574,3,High
1444.4,41.8715,-120.1574,4,Medium
1444.4,41.8715,-120.1574,5,Medium
1444.4,41.8715,-120.1574,6,Medium
1444.4,41.8715,-120.1574,7,Low
465.1,35.6841,-121.1683,1,High
465.1,35.6841,-121.1683,2,High
465.1,35.6841,-121.1683,3,High
465.1,35.6841,-121.1683,4,Medium
465.1,35.6841,-121.1683,5,High
465.1,35.6841,-121.1683,6,High
465.1,35.6841,-121.1683,7,None
465.1,35.6841,-121.1683,8,None
465.1,35.6841,-121.1683,9,None
465.1,35.6841,-121.1683,10,High
465.1,35.6841,-121.1683,11,High
465.1,35.6841,-121.1683,12,Medium
465.1,35.6841,-121.1683,1,High
465.1,35.6841,-121.1683,2,High
465.1,35.6841,-121.1683,3,High
465.1,35.6841,-121.1683,4,High
465.1,35.6841,-121.1683,5,Low
465.1,35.6841,-121.1683,6,None
465.1,35.6841,-121.1683,7,None
465.1,35.6841,-121.1683,8,Low
465.1,35.6841,-121.1683,9,None
465.1,35.6841,-121.1683,10,High
465.1,35.6841,-121.1683,11,High
465.1,35.6841,-121.1683,12,High
465.1,35.6841,-121.1683,1,High
465.1,35.6841,-121.1683,2,Low
465.1,35.6841,-121.1683,3,High
465.1,35.6841,-121.1683,4,Medium
465.1,35.6841,-121.1683,5,Low
465.1,35.6841,-121.1683,6,None
465.1,35.6841,-121.1683,7,None
465.1,35.6841,-121.1683,8,None
465.1,35.6841,-121.1683,9,None
465.1,35.6841,-121.1683,10,Medium
465.1,35.6841,-121.1683,11,High
465.1,35.6841,-121.1683,12,Medium
465.1,35.6841,-121.1683,1,Low
465.1,35.6841,-121.1683,2,High
465.1,35.6841,-121.1683,3,High
465.1,35.6841,-121.1683,4,High
465.1,35.6841,-121.1683,5,None
465.1,35.6841,-121.1683,6,None
465.1,35.6841,-121.1683,7,None
823.9,35.7831,-118.4389,1,Medium
823.9,35.7831,-118.4389,2,None
823.9,35.7831,-118.4389,3,None
823.9,35.7831,-118.4389,4,None
823.9,35.7831,-118.4389,5,None
823.9,35.7831,-118.4389,6,None
823.9,35.7831,-118.4389,7,None
823.9,35.7831,-118.4389,8,None
823.9,35.7831,-118.4389,9,None
823.9,35.7831,-118.4389,10,None
823.9,35.7831,-118.4389,11,None
823.9,35.7831,-118.4389,12,None
823.9,35.7831,-118.4389,1,Low
823.9,35.7831,-118.4389,2,None
823.9,35.7831,-118.4389,3,None
823.9,35.7831,-118.4389,4,None
823.9,35.7831,-118.4389,5,None
823.9,35.7831,-118.4389,6,None
823.9,35.7831,-118.4389,7,None
823.9,35.7831,-118.4389,8,None
823.9,35.7831,-118.4389,9,None
823.9,35.7831,-118.4389,10,None
823.9,35.7831,-118.4389,11,None
823.9,35.7831,-118.4389,12,None
520.6,36.4914,-118.8253,1,High
520.6,36.4914,-118.8253,2,High
520.6,36.4914,-118.8253,3,High
520.6,36.4914,-118.8253,4,Medium
520.6,36.4914,-118.8253,5,Medium
520.6,36.4914,-118.8253,6,Medium
520.6,36.4914,-118.8253,7,Medium
520.6,36.4914,-118.8253,8,Medium
520.6,36.4914,-118.8253,9,Low
520.6,36.4914,-118.8253,10,High
520.6,36.4914,-118.8253,11,High
520.6,36.4914,-118.8253,12,None
520.6,36.4914,-118.8253,1,High
520.6,36.4914,-118.8253,2,High
520.6,36.4914,-118.8253,3,High
520.6,36.4914,-118.8253,4,High
520.6,36.4914,-118.8253,5,Low
520.6,36.4914,-118.8253,6,Low
520.6,36.4914,-118.8253,7,Low
520.6,36.4914,-118.8253,8,None
520.6,36.4914,-118.8253,9,None
520.6,36.4914,-118.8253,10,High
520.6,36.4914,-118.8253,11,High
520.6,36.4914,-118.8253,12,High
520.6,36.4914,-118.8253,1,High
520.6,36.4914,-118.8253,2,High
520.6,36.4914,-118.8253,3,Medium
520.6,36.4914,-118.8253,4,Medium
520.6,36.4914,-118.8253,5,Medium
520.6,36.4914,-118.8253,6,None
520.6,36.4914,-118.8253,7,Low
520.6,36.4914,-118.8253,8,None
520.6,36.4914,-118.8253,9,None
520.6,36.4914,-118.8253,10,None
520.6,36.4914,-118.8253,11,Medium
520.6,36.4914,-118.8253,12,Medium
520.6,36.4914,-118.8253,1,Medium
520.6,36.4914,-118.8253,2,High
520.6,36.4914,-118.8253,3,Medium
520.6,36.4914,-118.8253,4,High
520.6,36.4914,-118.8253,5,Medium
520.6,36.4914,-118.8253,6,None
520.6,36.4914,-118.8253,7,Low
1160.7,39.563,-121.1077,1,Medium
1160.7,39.563,-121.1077,2,High
1160.7,39.563,-121.1077,3,High
1160.7,39.563,-121.1077,4,High
1160.7,39.563,-121.1077,5,Medium
1160.7,39.563,-121.1077,6,Medium
1160.7,39.563,-121.1077,7,None
1160.7,39.563,-121.1077,8,None
1160.7,39.563,-121.1077,9,High
1160.7,39.563,-121.1077,10,Medium
1160.7,39.563,-121.1077,11,High
1160.7,39.563,-121.1077,12,Medium
1160.7,39.563,-121.1077,1,High
1160.7,39.563,-121.1077,2,High
1160.7,39.563,-121.1077,3,High
1160.7,39.563,-121.1077,4,High
1160.7,39.563,-121.1077,5,Medium
1160.7,39.563,-121.1077,6,High
1160.7,39.563,-121.1077,7,None
1160.7,39.563,-121.1077,8,None
1160.7,39.563,-121.1077,9,High
1160.7,39.563,-121.1077,10,Medium
1160.7,39.563,-121.1077,11,High
1160.7,39.563,-121.1077,12,Medium
1160.7,39.563,-121.1077,1,Medium
1160.7,39.563,-121.1077,2,High
1160.7,39.563,-121.1077,3,High
1160.7,39.563,-121.1077,4,High
1160.7,39.563,-121.1077,5,High
1160.7,39.563,-121.1077,6,Medium
1160.7,39.563,-121.1077,7,Low
32.9,38.6175,-122.8731,1,None
32.9,38.6175,-122.8731,2,None
32.9,38.6175,-122.8731,3,None
32.9,38.6175,-122.8731,4,None
32.9,38.6175,-122.8731,5,Low
32.9,38.6175,-122.8731,6,Low
32.9,38.6175,-122.8731,7,None
32.9,38.6175,-122.8731,8,None
32.9,38.6175,-122.8731,9,None
32.9,38.6175,-122.8731,10,None
32.9,38.6175,-122.8731,11,None
32.9,38.6175,-122.8731,12,None
32.9,38.6175,-122.8731,1,None
32.9,38.6175,-122.8731,2,None
32.9,38.6175,-122.8731,3,None
32.9,38.6175,-122.8731,4,None
32.9,38.6175,-122.8731,5,Low
32.9,38.6175,-122.8731,6,Low
32.9,38.6175,-122.873,7,None
32.9,38.6175,-122.873,8,None
32.9,38.6175,-122.873,9,None
32.9,38.6175,-122.873,10,None
32.9,38.6175,-122.873,11,None
32.9,38.6175,-122.873,12,None
144.8,37.5917,-122.4717,1,High
144.8,37.5917,-122.4717,2,None
144.8,37.5917,-122.4717,3,None
144.8,37.5917,-122.4717,4,None
144.8,37.5917,-122.4717,5,None
144.8,37.5917,-122.4717,6,None
144.8,37.5917,-122.4717,7,None
144.8,37.5917,-122.4717,8,None
144.8,37.5917,-122.4717,9,None
144.8,37.5917,-122.4717,10,None
144.8,37.5917,-122.4717,11,High
144.8,37.5917,-122.4717,12,None
144.8,37.5917,-122.4717,1,Medium
144.8,37.5917,-122.4717,2,None
144.8,37.5917,-122.4717,3,None
144.8,37.5917,-122.4717,4,None
144.8,37.5917,-122.4717,5,None
144.8,37.5917,-122.4717,6,None
144.8,37.5917,-122.4717,7,None
144.8,37.5917,-122.4717,8,None
144.8,37.5917,-122.4717,9,None
144.8,37.5917,-122.4717,10,None
144.8,37.5917,-122.4717,11,High
144.8,37.5917,-122.4717,12,None
808.9,35.6466,-118.3608,7,Low
1051.6,38.7583,-120.503,1,High
1051.6,38.7583,-120.503,2,High
1051.6,38.7583,-120.503,3,High
1051.6,38.7583,-120.503,4,High
1051.6,38.7583,-120.503,5,High
1051.6,38.7583,-120.503,6,High
1051.6,38.7583,-120.503,7,None
1051.6,38.7583,-120.503,8,Low
1051.6,38.7583,-120.503,9,Medium
1051.6,38.7583,-120.503,10,High
1051.6,38.7583,-120.503,11,High
1051.6,38.7583,-120.503,12,Low
1051.6,38.7583,-120.503,1,High
1051.6,38.7583,-120.503,2,High
1051.6,38.7583,-120.503,3,High
1051.6,38.7583,-120.503,4,High
1051.6,38.7583,-120.503,5,Medium
1051.6,38.7583,-120.503,6,High
1051.6,38.7583,-120.503,7,Medium
1051.6,38.7583,-120.503,8,Low
1051.6,38.7583,-120.503,9,Low
1051.6,38.7583,-120.503,10,High
1051.6,38.7583,-120.503,11,High
1051.6,38.7583,-120.503,12,High
1051.6,38.7583,-120.503,1,High
1051.6,38.7583,-120.503,2,Medium
1051.6,38.7583,-120.503,3,High
1051.6,38.7583,-120.503,4,High
1051.6,38.7583,-120.503,5,High
1051.6,38.7583,-120.503,6,High
1051.6,38.7583,-120.503,7,Low
1051.6,38.7583,-120.503,8,Low
1051.6,38.7583,-120.503,9,High
1051.6,38.7583,-120.503,10,High
1051.6,38.7583,-120.503,11,High
1051.6,38.7583,-120.503,12,High
1051.6,38.7583,-120.503,1,High
1051.6,38.7583,-120.503,2,High
1051.6,38.7583,-120.503,3,High
1051.6,38.7583,-120.503,4,High
1051.6,38.7583,-120.503,5,Medium
1051.6,38.7583,-120.503,6,None
1051.6,38.7583,-120.503,7,Low
37.5,39.5091,-123.7566,1,High
37.5,39.5091,-123.7566,2,High
37.5,39.5091,-123.7566,3,High
37.5,39.5091,-123.7566,4,High
37.5,39.5091,-123.7566,5,High
37.5,39.5091,-123.7566,6,High
37.5,39.5091,-123.7566,7,Medium
37.5,39.5091,-123.7566,8,Low
37.5,39.5091,-123.7566,9,Low
37.5,39.5091,-123.7566,10,High
37.5,39.5091,-123.7566,11,Medium
37.5,39.5091,-123.7566,12,Medium
37.5,39.5091,-123.7566,1,High
37.5,39.5091,-123.7566,2,High
37.5,39.5091,-123.7566,3,High
37.5,39.5091,-123.7566,4,High
37.5,39.5091,-123.7566,5,Medium
37.5,39.5091,-123.7566,6,Medium
37.5,39.5091,-123.7566,7,Low
37.5,39.5091,-123.7566,8,Low
37.5,39.5091,-123.7566,9,Low
37.5,39.5091,-123.7566,10,High
37.5,39.5091,-123.7566,11,High
37.5,39.5091,-123.7566,12,High
37.5,39.5091,-123.7566,1,High
37.5,39.5091,-123.7566,2,Medium
37.5,39.5091,-123.7566,3,High
37.5,39.5091,-123.7566,4,High
37.5,39.5091,-123.7566,5,High
37.5,39.5091,-123.7566,6,High
37.5,39.5091,-123.7566,7,Low
37.5,39.5091,-123.7566,8,Low
37.5,39.5091,-123.7566,9,Medium
37.5,39.5091,-123.7566,10,None
37.5,39.5091,-123.7566,11,High
37.5,39.5091,-123.7566,12,Low
37.5,39.5091,-123.7566,1,High
37.5,39.5091,-123.7566,2,High
37.5,39.5091,-123.7566,3,High
37.5,39.5091,-123.7566,4,High
37.5,39.5091,-123.7566,5,Low
37.5,39.5091,-123.7566,6,Low
37.5,39.5091,-123.7566,7,Low
73.2,36.0041,-119.96,1,Medium
73.2,36.0041,-119.96,2,Low
73.2,36.0041,-119.96,3,High
73.2,36.0041,-119.96,4,Low
73.2,36.0041,-119.96,5,Low
73.2,36.0041,-119.96,6,Medium
73.2,36.0041,-119.96,7,None
73.2,36.0041,-119.96,8,None
73.2,36.0041,-119.96,9,None
73.2,36.0041,-119.96,10,Low
73.2,36.0041,-119.96,11,Medium
73.2,36.0041,-119.96,12,None
73.2,36.0041,-119.96,1,Low
73.2,36.0041,-119.96,2,Low
73.2,36.0041,-119.96,3,High
73.2,36.0041,-119.96,4,High
73.2,36.0041,-119.96,5,None
73.2,36.0041,-119.96,6,None
73.2,36.0041,-119.96,7,None
73.2,36.0041,-119.96,8,None
73.2,36.0041,-119.96,9,Low
73.2,36.0041,-119.96,10,Low
73.2,36.0041,-119.96,11,Low
73.2,36.0041,-119.96,12,Medium
73.2,36.0041,-119.96,1,Low
73.2,36.0041,-119.96,2,Low
73.2,36.0041,-119.96,3,Medium
73.2,36.0041,-119.96,4,None
73.2,36.0041,-119.96,5,Medium
73.2,36.0041,-119.96,6,None
73.2,36.0041,-119.96,7,None
73.2,36.0041,-119.96,8,None
73.2,36.0041,-119.96,9,None
73.2,36.0041,-119.96,10,None
73.2,36.0041,-119.96,11,Low
73.2,36.0041,-119.96,12,Low
73.2,36.0041,-119.96,1,Low
73.2,36.0041,-119.96,2,High
73.2,36.0041,-119.96,3,Medium
73.2,36.0041,-119.96,4,Low
73.2,36.0041,-119.96,5,None
73.2,36.0067,-119.96,6,None
73.2,36.0067,-119.96,7,None
164.6,33.72,-117.723,1,Medium
164.6,33.72,-117.723,2,Medium
164.6,33.72,-117.723,3,Medium
164.6,33.72,-117.723,4,Low
164.6,33.72,-117.723,5,Medium
164.6,33.72,-117.723,6,None
164.6,33.72,-117.723,7,None
164.6,33.72,-117.723,8,None
164.6,33.72,-117.723,9,Low
164.6,33.72,-117.723,10,Medium
164.6,33.72,-117.723,11,Medium
164.6,33.72,-117.723,12,Low
164.6,33.72,-117.723,1,Medium
164.6,33.72,-117.723,2,Medium
164.6,33.72,-117.723,3,Medium
164.6,33.72,-117.723,4,High
164.6,33.72,-117.723,5,Low
164.6,33.72,-117.723,6,None
164.6,33.72,-117.723,7,Low
164.6,33.72,-117.723,8,None
164.6,33.72,-117.723,9,None
164.6,33.72,-117.723,10,Low
164.6,33.72,-117.723,11,Medium
164.6,33.72,-117.723,12,High
164.6,33.72,-117.723,1,High
164.6,33.72,-117.723,2,Medium
164.6,33.72,-117.723,3,Medium
164.6,33.72,-117.723,4,Low
164.6,33.72,-117.723,5,Medium
164.6,33.72,-117.723,6,None
164.6,33.72,-117.723,7,None
164.6,33.72,-117.723,8,None
164.6,33.72,-117.723,9,None
164.6,33.72,-117.723,10,Medium
164.6,33.72,-117.723,11,Medium
164.6,33.72,-117.723,12,Medium
164.6,33.72,-117.723,1,Low
164.6,33.72,-117.723,2,High
164.6,33.72,-117.723,3,Medium
164.6,33.72,-117.723,4,Medium
164.6,33.72,-117.723,5,None
164.6,33.72,-117.723,6,None
164.6,33.72,-117.723,7,None
919,39.01,-120.845,1,High
919,39.01,-120.845,2,High
919,39.01,-120.845,3,Medium
919,39.01,-120.845,4,Medium
919,39.01,-120.845,5,Medium
919,39.01,-120.845,6,Medium
919,39.01,-120.845,7,None
919,39.01,-120.845,8,None
919,39.01,-120.845,9,Medium
919,39.01,-120.845,10,High
919,39.01,-120.845,11,High
919,39.01,-120.845,12,Medium
919,39.01,-120.845,1,High
919,39.01,-120.845,2,High
919,39.01,-120.845,3,Medium
919,39.01,-120.845,4,Medium
919,39.01,-120.845,5,Medium
919,39.01,-120.845,6,Medium
919,39.01,-120.845,7,None
919,39.01,-120.845,8,None
919,39.01,-120.845,9,Medium
919,39.01,-120.845,10,High
919,39.01,-120.845,11,High
919,39.01,-120.845,12,Medium
919,39.01,-120.845,1,Medium
919,39.01,-120.845,2,Medium
919,39.01,-120.845,3,Medium
919,39.01,-120.845,4,Medium
919,39.01,-120.845,5,High
919,39.01,-120.845,6,High
919,39.01,-120.845,7,None
919,39.01,-120.845,8,None
919,39.01,-120.845,9,High
919,39.01,-120.845,10,Medium
919,39.01,-120.845,11,Low
919,39.01,-120.8455,12,Low
919,39.01,-120.8455,1,High
919,39.01,-120.8455,2,High
919,39.01,-120.8455,3,High
919,39.01,-120.8455,4,High
919,39.01,-120.8455,5,Medium
919,39.01,-120.8455,6,None
919,39.01,-120.8455,7,None
13.1,37.6542,-122.115,1,Medium
13.1,37.6542,-122.115,2,High
13.1,37.6542,-122.115,3,High
13.1,37.6542,-122.115,4,Low
13.1,37.6542,-122.115,5,Medium
13.1,37.6542,-122.115,6,High
13.1,37.6542,-122.115,7,Low
13.1,37.6542,-122.115,8,None
13.1,37.6542,-122.115,9,Low
13.1,37.6542,-122.115,10,Medium
13.1,37.6542,-122.115,11,Medium
13.1,37.6542,-122.115,12,Low
13.1,37.6542,-122.115,1,High
13.1,37.6542,-122.115,2,Medium
13.1,37.6542,-122.115,3,High
