@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}
@attribute TSNW_CLASS {Low,High}
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
1231.4,31.345,-109.5394,1,None,Low,None
1231.4,31.345,-109.5394,2,None,Low,Low
1231.4,31.345,-109.5394,3,None,Low,Low
1231.4,31.345,-109.5394,4,None,Low,Low
1231.4,31.345,-109.5394,5,None,Low,Low
1231.4,31.345,-109.5394,6,None,Low,Medium
1231.4,31.345,-109.5394,7,Medium,Low,High
1231.4,31.345,-109.5394,8,Medium,Low,High
1231.4,31.345,-109.5394,9,Medium,Low,High
1231.4,31.345,-109.5394,10,None,Low,Low
1231.4,31.345,-109.5394,11,Medium,Low,Low
1231.4,31.345,-109.5394,12,Medium,Low,None
1231.4,31.345,-109.5394,1,None,Low,None
1231.4,31.345,-109.5394,2,None,Low,Low
1231.4,31.345,-109.5394,3,Low,Low,Medium
1231.4,31.345,-109.5394,4,None,Low,High
1231.4,31.345,-109.5394,5,Medium,Low,High
1231.4,31.345,-109.5394,6,Low,Low,High
1231.4,31.345,-109.5394,7,Medium,Low,Medium
1231.4,31.345,-109.5394,8,Low,Low,High
1231.4,31.345,-109.5394,9,Medium,Low,Low
1231.4,31.345,-109.5394,10,None,Low,High
1231.4,31.345,-109.5394,11,Low,Low,Medium
1231.4,31.345,-109.5394,12,High,Low,Low
1231.4,31.345,-109.5394,1,Medium,Low,Low
1231.4,31.345,-109.5394,2,Medium,Low,Low
1231.4,31.345,-109.5394,3,Low,Low,Low
1231.4,31.345,-109.5394,4,None,Low,Medium
1231.4,31.345,-109.5394,5,None,Low,Low
1231.4,31.345,-109.5394,6,None,Low,High
1231.4,31.345,-109.5394,7,High,Low,High
1231.4,31.345,-109.5394,8,High,Low,High
1231.4,31.345,-109.5394,9,Medium,Low,High
1231.4,31.345,-109.5394,10,None,Low,Medium
1231.4,31.345,-109.5394,11,Medium,Low,Medium
1231.4,31.345,-109.5394,12,Medium,Low,None
1231.4,31.345,-109.5394,1,None,Low,Low
1231.4,31.345,-109.5394,2,None,Low,Medium
1231.4,31.345,-109.5394,3,Medium,Low,Medium
1231.4,31.345,-109.5394,4,Low,Low,Medium
1231.4,31.345,-109.5394,5,None,Low,High
1231.4,31.345,-109.5394,6,Low,Low,High
1231.4,31.345,-109.5394,7,High,Low,High
1420.1,31.7119,-110.0686,1,Low,Low,Low
1420.1,31.7119,-110.0686,2,Low,Low,Low
1420.1,31.7119,-110.0686,3,None,Low,Low
1420.1,31.7119,-110.0686,4,Low,Low,Medium
1420.1,31.7119,-110.0686,5,None,Low,High
1420.1,31.7119,-110.0686,6,Low,Low,High
1420.1,31.7119,-110.0686,7,High,Low,High
1420.1,31.7119,-110.0686,8,High,Low,High
1420.1,31.7119,-110.0686,9,High,Low,High
1420.1,31.7119,-110.0686,10,None,Low,High
1420.1,31.7119,-110.0686,11,Medium,Low,Medium
1420.1,31.7119,-110.0686,12,High,Low,Low
1420.1,31.7119,-110.0686,1,Low,Low,Medium
1420.1,31.7119,-110.0686,2,Low,Low,Medium
1420.1,31.7119,-110.0686,3,Low,Low,Medium
1420.1,31.7119,-110.0686,4,None,Low,High
1420.1,31.7119,-110.0686,5,Low,Low,High
1420.1,31.7119,-110.0686,6,Low,Low,High
1420.1,31.7119,-110.0686,7,High,Low,High
1420.1,31.7119,-110.0686,8,Medium,Low,High
1420.1,31.7119,-110.0686,9,High,Low,High
1420.1,31.7119,-110.0686,10,None,Low,High
1420.1,31.7119,-110.0686,11,Medium,Low,Medium
1420.1,31.7119,-110.0686,12,Medium,Low,Low
1420.1,31.7119,-110.0686,1,Medium,Low,Low
1420.1,31.7119,-110.0686,2,High,Low,Low
1420.1,31.7119,-110.0686,3,Low,Low,Medium
1420.1,31.7119,-110.0686,4,Low,Low,Medium
1420.1,31.7119,-110.0686,5,Low,Low,High
1420.1,31.7119,-110.0686,6,Low,Low,High
1420.1,31.7119,-110.0686,7,High,Low,High
1420.1,31.7119,-110.0686,8,High,Low,High
1420.1,31.7119,-110.0686,9,High,Low,High
1420.1,31.7119,-110.0686,10,None,Low,High
1420.1,31.7119,-110.0686,11,Medium,Low,Medium
1420.1,31.7119,-110.0686,12,Medium,Low,Low
1420.1,31.7119,-110.0686,1,None,Low,Medium
1420.1,31.7119,-110.0686,2,Medium,Low,Medium
1420.1,31.7119,-110.0686,3,Medium,Low,Medium
1420.1,31.7119,-110.0686,4,Low,Low,Medium
1420.1,31.7119,-110.0686,5,None,Low,High
1420.1,31.7119,-110.0686,6,None,Low,High
1420.1,31.7119,-110.0686,7,High,Low,High
1149.4,34.305,-112.165,1,Medium,Low,Low
1149.4,34.305,-112.165,2,Low,High,Low
1149.4,34.305,-112.165,3,Medium,Low,Medium
1149.4,34.305,-112.165,4,Low,High,Medium
1149.4,34.305,-112.165,5,None,Low,Medium
1149.4,34.305,-112.165,6,None,Low,High
1149.4,34.305,-112.165,7,High,Low,High
1149.4,34.305,-112.165,8,Medium,Low,High
1149.4,34.305,-112.165,9,Medium,Low,High
1149.4,34.305,-112.165,10,Medium,Low,High
1149.4,34.305,-112.165,11,Medium,Low,Low
1149.4,34.305,-112.165,12,High,Low,Low
1149.4,34.305,-112.165,1,Low,Low,Low
1149.4,34.305,-112.165,2,Low,Low,Low
1149.4,34.305,-112.165,3,Medium,High,Low
1149.4,34.305,-112.165,4,Medium,Low,Medium
1149.4,34.305,-112.165,5,None,Low,High
1149.4,34.305,-112.165,6,None,Low,High
1149.4,34.305,-112.165,7,High,Low,High
1149.4,34.305,-112.165,8,High,Low,High
1149.4,34.305,-112.165,9,Medium,Low,High
1149.4,34.305,-112.165,10,Low,Low,Medium
1149.4,34.305,-112.165,11,Low,Low,Medium
1149.4,34.305,-112.165,12,High,Low,Low
1149.4,34.305,-112.165,1,High,Low,Low
1149.4,34.305,-112.165,2,Low,High,Low
1149.4,34.305,-112.165,3,High,High,Medium
1149.4,34.305,-112.165,4,Low,Low,Medium
1149.4,34.305,-112.165,5,None,Low,High
1149.4,34.305,-112.165,6,None,Low,High
1149.4,34.305,-112.165,7,High,Low,High
1149.4,34.305,-112.165,8,High,Low,High
1149.4,34.305,-112.165,9,High,Low,High
1149.4,34.305,-112.165,10,Low,Low,Medium
1149.4,34.305,-112.165,11,High,Low,Medium
1149.4,34.305,-112.165,12,Medium,Low,Low
1149.4,34.305,-112.165,1,Low,Low,Low
1149.4,34.305,-112.165,2,Low,Low,Low
1149.4,34.305,-112.165,3,High,Low,Medium
1149.4,34.305,-112.165,4,Low,Low,Medium
1149.4,34.305,-112.165,5,None,Low,High
1149.4,34.305,-112.165,6,None,Low,High
1149.4,34.305,-112.165,7,High,Low,High
1586.5,34.5706,-112.4322,1,None,High,Low
1586.5,34.5706,-112.4322,2,High,High,Low
1586.5,34.5706,-112.4322,3,Medium,High,Low
1586.5,34.5706,-112.4322,4,Medium,High,Low
1586.5,34.5706,-112.4322,5,Medium,Low,Medium
1586.5,34.5706,-112.4322,6,None,Low,High
1586.5,34.5706,-112.4322,7,High,Low,High
1586.5,34.5706,-112.4322,8,Medium,Low,High
1586.5,34.5706,-112.4322,9,High,Low,High
1586.5,34.5706,-112.4322,10,Medium,Low,Medium
1586.5,34.5706,-112.4322,11,Medium,High,Low
1586.5,34.5706,-112.4322,12,High,High,Low
1586.5,34.5706,-112.4322,1,Low,High,Low
1586.5,34.5706,-112.4322,2,Low,High,Low
1586.5,34.5706,-112.4322,3,High,High,Low
1586.5,34.5706,-112.4322,4,Medium,High,Medium
1586.5,34.5706,-112.4322,5,None,Low,Medium
1586.5,34.5706,-112.4322,6,None,Low,High
1586.5,34.5706,-112.4322,7,High,Low,High
1586.5,34.5706,-112.4322,8,High,Low,High
1586.5,34.5706,-112.4322,9,Medium,Low,High
1586.5,34.5706,-112.4322,10,Low,Low,Medium
1586.5,34.5706,-112.4322,11,Low,Low,Low
1586.5,34.5706,-112.4322,12,High,High,Low
1586.5,34.5706,-112.4322,1,High,High,Low
1586.5,34.5706,-112.4322,2,Medium,High,Low
1586.5,34.5706,-112.4322,3,Low,High,Low
1586.5,34.5706,-112.4322,4,Low,Low,Medium
1586.5,34.5706,-112.4322,5,Low,Low,Medium
1586.5,34.5706,-112.4322,6,Low,Low,High
1586.5,34.5706,-112.4322,7,High,Low,High
1586.5,34.5706,-112.4322,8,High,Low,Low
1586.5,34.5706,-112.4322,9,Medium,Low,Medium
1586.5,34.5706,-112.4322,10,Medium,Low,Low
1586.5,34.5706,-112.4322,11,High,Low,Low
1586.5,34.5706,-112.4322,12,Medium,High,Low
1586.5,34.5706,-112.4322,1,None,Low,Low
1586.5,34.5706,-112.4322,2,Low,High,Low
1586.5,34.5706,-112.4322,3,High,Low,Low
1586.5,34.5706,-112.4322,4,Medium,High,Medium
1586.5,34.5706,-112.4322,5,Low,Low,Medium
1586.5,34.5706,-112.4322,6,None,Low,High
1586.5,34.5706,-112.4322,7,High,Low,High
2057.4,35.2405,-112.1902,1,Low,High,None
2057.4,35.2405,-112.1902,2,Medium,High,None
2057.4,35.2405,-112.1902,3,Medium,High,Low
2057.4,35.2405,-112.1902,4,Low,High,None
2057.4,35.2405,-112.1902,5,Low,High,None
2057.4,35.2405,-112.1902,6,None,Low,High
2057.4,35.2405,-112.1902,7,High,Low,High
2057.4,35.2405,-112.1902,8,High,Low,High
2057.4,35.2405,-112.1902,9,High,Low,Medium
2057.4,35.2405,-112.1902,10,High,Low,Medium
2057.4,35.2405,-112.1902,11,Medium,High,Low
2057.4,35.2405,-112.1902,12,High,High,Low
2057.4,35.2405,-112.1902,1,Low,Low,None
2057.4,35.2405,-112.1902,2,Medium,High,Low
2057.4,35.2405,-112.1902,3,High,High,Low
2057.4,35.2405,-112.1902,4,Low,High,None
2057.4,35.2405,-112.1902,5,Low,Low,None
2057.4,35.2405,-112.1902,6,High,Low,Low
2105.9,35.2413,-112.1929,7,High,Low,High
2105.9,35.2413,-112.1929,8,Medium,Low,High
2105.9,35.2413,-112.1929,9,Medium,Low,Medium
2105.9,35.2413,-112.1929,10,Medium,Low,Low
2105.9,35.2413,-112.1929,11,Medium,Low,Low
2105.9,35.2413,-112.1929,12,Medium,High,Low
2105.9,35.2413,-112.1929,1,Medium,High,Low
2105.9,35.2413,-112.1929,2,Medium,High,Low
2105.9,35.2413,-112.1929,3,Medium,High,Low
2105.9,35.2413,-112.1929,4,Low,High,Low
2105.9,35.2413,-112.1929,5,Low,Low,Medium
2105.9,35.2413,-112.1929,6,Low,Low,High
2105.9,35.2413,-112.1929,7,High,Low,High
2105.9,35.2413,-112.1929,8,High,Low,High
2105.9,35.2413,-112.1929,9,Medium,Low,Medium
2105.9,35.2413,-112.1929,10,Medium,High,Low
2105.9,35.2413,-112.1929,11,High,High,Low
2105.9,35.2413,-112.1929,12,Medium,High,Low
2105.9,35.2413,-112.1929,1,Low,High,Low
2105.9,35.2413,-112.1929,2,Medium,High,Low
2105.9,35.2413,-112.1929,3,Medium,Low,Low
2105.9,35.2413,-112.1929,4,Medium,High,Low
2105.9,35.2413,-112.1929,5,Low,Low,Medium
2105.9,35.2413,-112.1929,6,None,Low,High
2105.9,35.2413,-112.1929,7,High,Low,High
1399.0,31.4517,-110.2267,1,Low,Low,None
1399.0,31.4517,-110.2267,2,Low,High,Low
1399.0,31.4516,-110.2266,3,Low,Low,Medium
1399.0,31.4516,-110.2266,4,Low,Low,Medium
1399.0,31.4516,-110.2266,5,None,Low,High
1399.0,31.4516,-110.2266,6,Low,Low,High
1399.0,31.4516,-110.2266,7,High,Low,High
1399.0,31.4516,-110.2266,8,High,Low,High
1399.0,31.4516,-110.2266,9,High,Low,High
1399.0,31.4516,-110.2266,10,Low,Low,High
1399.0,31.4516,-110.2266,11,Medium,Low,Medium
1399.0,31.4516,-110.2266,12,High,Low,Low
1399.0,31.4516,-110.2266,1,Low,Low,Low
1399.0,31.4516,-110.2266,2,Low,Low,Low
1399.0,31.4516,-110.2266,3,Low,Low,Medium
1399.0,31.4516,-110.2266,4,None,Low,Medium
1399.0,31.4516,-110.2266,5,Low,Low,High
1399.0,31.4516,-110.2266,6,Medium,Low,High
1399.0,31.4516,-110.2266,7,High,Low,High
1399.0,31.4516,-110.2266,8,High,Low,High
1399.0,31.4516,-110.2266,9,High,Low,High
1399.0,31.4516,-110.2266,10,None,Low,High
1399.0,31.4516,-110.2266,11,Medium,Low,Medium
1399.0,31.4516,-110.2266,12,High,Low,Low
1103.4,31.5722,-111.335,1,None,Low,None
1103.4,31.5722,-111.335,2,Low,Low,None
1103.4,31.5722,-111.335,3,Low,Low,None
1103.4,31.5722,-111.335,4,Low,Low,None
1103.4,31.5722,-111.335,5,None,Low,None
1103.4,31.5722,-111.335,6,None,Low,None
1103.4,31.5722,-111.335,7,High,Low,None
1103.4,31.5722,-111.335,8,High,Low,None
1103.4,31.5722,-111.335,9,High,Low,None
1103.4,31.5722,-111.335,10,Medium,Low,None
1103.4,31.5722,-111.335,11,Medium,Low,None
1103.4,31.5722,-111.335,12,High,Low,None
1103.4,31.5722,-111.335,1,None,Low,None
1103.4,31.5722,-111.335,2,Medium,Low,None
1103.4,31.5722,-111.335,3,Medium,Low,None
1103.4,31.5722,-111.335,4,Low,Low,None
1103.4,31.5722,-111.335,5,Medium,Low,None
1103.4,31.5722,-111.335,6,None,Low,None
1103.4,31.5722,-111.335,7,High,Low,None
1103.4,31.5722,-111.335,8,High,Low,None
1103.4,31.5722,-111.335,9,High,Low,None
1103.4,31.5722,-111.335,10,None,Low,None
1103.4,31.5722,-111.335,11,Medium,Low,None
1103.4,31.5722,-111.335,12,Medium,Low,None
1103.4,31.5722,-111.335,1,Medium,Low,None
1103.4,31.5722,-111.335,2,Low,Low,None
1103.4,31.5722,-111.335,3,Low,Low,None
1103.4,31.5722,-111.335,4,None,Low,None
1103.4,31.5722,-111.335,5,None,Low,None
1103.4,31.5722,-111.335,6,None,Low,None
1103.4,31.5722,-111.335,7,High,Low,None
1103.4,31.5722,-111.335,8,High,Low,None
1103.4,31.5722,-111.335,9,High,Low,None
1103.4,31.5722,-111.335,10,None,Low,None
1103.4,31.5722,-111.335,11,High,Low,None
1103.4,31.5722,-111.335,12,Medium,Low,None
1103.4,31.5722,-111.335,1,Low,Low,None
1103.4,31.5722,-111.335,2,Low,Low,None
1103.4,31.5722,-111.335,3,High,Low,None
1103.4,31.5722,-111.335,4,None,Low,None
1103.4,31.5722,-111.335,5,Low,Low,None
1103.4,31.5722,-111.335,6,None,Low,None
1103.4,31.5722,-111.335,7,High,Low,None
828.8,32.2844,-110.7313,1,Low,Low,None
828.8,32.2844,-110.7313,2,Low,Low,None
828.8,32.2844,-110.7313,3,Low,Low,None
828.8,32.2844,-110.7313,4,Low,Low,None
828.8,32.2844,-110.7313,5,None,Low,None
828.8,32.2844,-110.7313,6,Low,Low,None
828.8,32.2844,-110.7313,7,High,Low,None
828.8,32.2844,-110.7313,8,High,Low,None
828.8,32.2844,-110.7313,9,High,Low,None
828.8,32.2844,-110.7313,10,Low,Low,None
828.8,32.2844,-110.7313,11,High,Low,None
828.8,32.2844,-110.7313,12,High,Low,None
828.8,32.2844,-110.7313,1,Low,Low,None
828.8,32.2844,-110.7313,2,Low,Low,None
828.8,32.2844,-110.7313,3,Medium,Low,None
828.8,32.2844,-110.7313,4,Low,Low,None
828.8,32.2844,-110.7313,5,Low,Low,None
828.8,32.2844,-110.7313,6,Low,Low,None
828.8,32.2844,-110.7313,7,High,Low,None
828.8,32.2844,-110.7313,8,High,Low,None
828.8,32.2844,-110.7313,9,High,Low,None
828.8,32.2844,-110.7313,10,Low,Low,None
828.8,32.2844,-110.7313,11,Low,Low,None
828.8,32.2844,-110.7313,12,High,Low,None
828.8,32.2844,-110.7313,1,Medium,Low,None
828.8,32.2844,-110.7313,2,Medium,Low,None
828.8,32.2844,-110.7313,3,Low,Low,None
828.8,32.2844,-110.7313,4,Low,Low,None
828.8,32.2844,-110.7313,5,Low,Low,None
828.8,32.2844,-110.7313,6,Low,Low,None
828.8,32.2844,-110.7313,7,Medium,Low,None
828.8,32.2844,-110.7313,8,High,Low,None
828.8,32.2844,-110.7313,9,High,Low,None
828.8,32.2844,-110.7313,10,None,Low,None
828.8,32.2844,-110.7313,11,High,Low,None
828.8,32.2844,-110.7313,12,High,Low,None
828.8,32.2844,-110.7313,1,None,Low,None
828.8,32.2844,-110.7313,2,Low,Low,None
828.8,32.2844,-110.7313,3,High,Low,None
828.8,32.2844,-110.7313,4,None,Low,None
828.8,32.2844,-110.7313,5,None,Low,None
828.8,32.2844,-110.7313,6,None,Low,None
828.8,32.2844,-110.7313,7,High,Low,None
2037.6,35.1706,-111.5067,1,Low,Low,Low
2037.6,35.1706,-111.5067,2,High,High,Low
2037.6,35.1706,-111.5067,3,High,High,Low
2037.6,35.1706,-111.5067,4,Medium,High,Low
2037.6,35.1706,-111.5067,5,Medium,Low,Low
2037.6,35.1706,-111.5067,6,None,Low,Medium
2037.6,35.1706,-111.5067,7,High,Low,High
2037.6,35.1706,-111.5067,8,High,Low,High
2037.6,35.1706,-111.5067,9,High,Low,Medium
2037.6,35.1706,-111.5067,10,Medium,Low,Low
2037.6,35.1706,-111.5067,11,Medium,High,Low
2037.6,35.1706,-111.5067,12,Medium,High,Low
2037.6,35.1706,-111.5067,1,Low,High,Low
2037.6,35.1706,-111.5067,2,Medium,High,Low
2037.6,35.1706,-111.5067,3,Medium,High,Low
2040.6,35.1721,-111.5097,4,Medium,High,Low
2040.6,35.1721,-111.5097,5,None,Low,Medium
2040.6,35.1721,-111.5097,6,None,Low,High
2040.6,35.1721,-111.5097,7,High,Low,High
2040.6,35.1721,-111.5097,8,High,Low,High
2040.6,35.1721,-111.5097,9,Medium,Low,Medium
2040.6,35.1721,-111.5097,10,Medium,Low,Medium
2040.6,35.1721,-111.5097,11,Medium,High,Low
2040.6,35.1721,-111.5097,12,High,High,Low
2040.6,35.1721,-111.5097,1,Low,High,None
2040.6,35.1721,-111.5097,2,Low,High,Low
2040.6,35.1721,-111.5097,3,Medium,High,Low
2040.6,35.1721,-111.5097,4,Low,High,Low
2040.6,35.1721,-111.5097,5,Low,Low,Medium
2040.6,35.1721,-111.5097,6,None,Low,High
2040.6,35.1721,-111.5097,7,High,Low,High
2040.6,35.1721,-111.5097,8,High,Low,High
2040.6,35.1721,-111.5097,9,High,Low,Medium
2040.6,35.1721,-111.5097,10,Medium,Low,Low
2040.6,35.1721,-111.5097,11,High,High,Low
2040.6,35.1721,-111.5097,12,Medium,High,Low
2040.6,35.1721,-111.5097,1,None,Low,Low
2040.6,35.1721,-111.5097,2,Medium,High,Low
2040.6,35.1721,-111.5097,3,High,High,Low
2040.6,35.1721,-111.5097,4,Medium,High,Low
2040.6,35.1721,-111.5097,5,Low,Low,Medium
2040.6,35.1721,-111.5097,6,None,Low,High
2040.6,35.1721,-111.5097,7,High,Low,High
1551.4,34.9281,-112.8097,1,None,Low,Low
1551.4,34.9281,-112.8097,2,Low,Low,Low
1551.4,34.9281,-112.8097,3,Medium,Low,Low
1551.4,34.9281,-112.8097,4,Low,High,Low
1551.4,34.9281,-112.8097,5,Medium,Low,Medium
1551.4,34.9281,-112.8097,6,None,Low,Low
1551.4,34.9281,-112.8097,7,High,Low,High
1551.4,34.9281,-112.8097,8,Medium,Low,Low
1551.4,34.9281,-112.8097,9,Medium,Low,High
1551.4,34.9281,-112.8097,10,Medium,Low,Medium
1551.4,34.9281,-112.8097,11,High,Low,Low
1551.4,34.9281,-112.8097,12,High,High,Low
1551.4,34.9281,-112.8097,1,Low,High,Low
1551.4,34.9281,-112.8097,2,Medium,Low,Low
1551.4,34.9281,-112.8097,3,High,High,Low
1551.4,34.9281,-112.8097,4,Medium,High,Low
1551.4,34.9281,-112.8097,5,None,Low,Low
1551.4,34.9281,-112.8097,6,None,Low,High
1551.4,34.9281,-112.8097,7,High,Low,High
1551.4,34.9281,-112.8097,8,High,Low,High
1551.4,34.9281,-112.8097,9,Medium,Low,Medium
1551.4,34.9281,-112.8097,10,Low,Low,Medium
1551.4,34.9281,-112.8097,11,Low,Low,Low
1551.4,34.9281,-112.8097,12,High,High,Low
1551.4,34.9281,-112.8097,1,High,High,Low
1551.4,34.9281,-112.8097,2,Medium,High,Low
1551.4,34.9281,-112.8097,3,Medium,Low,Low
1551.4,34.9281,-112.8097,4,Low,Low,Low
1551.4,34.9281,-112.8097,5,Low,Low,Medium
1551.4,34.9281,-112.8097,6,None,Low,High
1551.4,34.9281,-112.8097,7,High,Low,High
1551.4,34.9281,-112.8097,8,High,Low,High
1551.4,34.9281,-112.8097,9,High,Low,Medium
1551.4,34.9281,-112.8097,10,Low,Low,Low
1551.4,34.9281,-112.8097,11,High,Low,Low
1551.4,34.9281,-112.8097,12,Low,High,Low
1551.4,34.9281,-112.8097,1,None,Low,Low
1551.4,34.9281,-112.8097,2,Low,Low,Low
1551.4,34.9281,-112.8097,3,Low,Low,Low
1551.4,34.9281,-112.8097,4,Low,Low,Low
1551.4,34.9281,-112.8097,5,Low,Low,Medium
1551.4,34.9281,-112.8097,6,None,Low,High
1551.4,34.9281,-112.8097,7,High,Low,High
1709.9,36.1533,-109.5394,1,Low,High,Low
1709.9,36.1533,-109.5394,2,Medium,High,Low
1709.9,36.1533,-109.5394,3,Medium,High,Low
1709.9,36.1533,-109.5394,4,Medium,Low,Medium
1709.9,36.1533,-109.5394,5,Medium,Low,Low
1709.9,36.1533,-109.5394,6,Low,Low,High
1709.9,36.1533,-109.5394,7,High,Low,High
1709.9,36.1533,-109.5394,8,Medium,Low,High
1709.9,36.1533,-109.5394,9,High,Low,High
1709.9,36.1533,-109.5394,10,High,Low,Low
1709.9,36.1533,-109.5394,11,Medium,High,Low
1709.9,36.1533,-109.5394,12,Medium,High,Low
1709.9,36.1533,-109.5394,1,Low,High,Low
1709.9,36.1533,-109.5394,2,Low,High,Low
1709.9,36.1533,-109.5394,3,Medium,High,Low
1709.9,36.1533,-109.5394,4,Low,Low,Medium
1709.9,36.1533,-109.5394,5,Low,Low,Medium
1709.9,36.1533,-109.5394,6,Low,Low,High
1709.9,36.1533,-109.5394,7,Low,Low,High
1709.9,36.1533,-109.5394,8,Low,Low,High
1709.9,36.1533,-109.5394,9,Medium,Low,High
1709.9,36.1533,-109.5394,10,Low,Low,Medium
1709.9,36.1533,-109.5394,11,Low,Low,Low
1709.9,36.1533,-109.5394,12,Medium,High,Low
1709.9,36.1533,-109.5394,1,Medium,High,None
1709.9,36.1533,-109.5394,2,Low,High,Low
1709.9,36.1533,-109.5394,3,Medium,Low,Low
1709.9,36.1533,-109.5394,4,Medium,Low,Low
1709.9,36.1533,-109.5394,5,Low,Low,Medium
1709.9,36.1533,-109.5394,6,Low,Low,High
1709.9,36.1533,-109.5394,7,High,Low,High
1709.9,36.1533,-109.5394,8,High,Low,High
1709.9,36.1533,-109.5394,9,High,Low,High
1709.9,36.1533,-109.5394,10,Low,Low,Low
1709.9,36.1533,-109.5394,11,High,High,Low
1709.9,36.1533,-109.5394,12,Medium,High,Low
1709.9,36.1533,-109.5394,1,Low,Low,Low
1709.9,36.1533,-109.5394,2,Low,High,Low
1709.9,36.1533,-109.5394,3,Medium,Low,Low
1709.9,36.1533,-109.5394,4,Low,High,Low
1709.9,36.1533,-109.5394,5,Low,Low,Medium
1709.9,36.1533,-109.5394,6,None,Low,High
1709.9,36.1533,-109.5394,7,High,Low,High
1527.0,31.5588,-110.5294,1,None,Low,Low
1527.0,31.5588,-110.5294,2,Medium,Low,Low
1527.0,31.5588,-110.5294,3,Low,Low,Medium
1527.0,31.5588,-110.5294,4,None,Low,None
1527.0,31.5588,-110.5294,5,None,Low,None
1527.0,31.5588,-110.5294,6,None,Low,High
1527.0,31.5588,-110.5294,7,High,Low,High
1527.0,31.5588,-110.5294,8,High,Low,High
1527.0,31.5588,-110.5294,9,High,Low,High
1527.0,31.5588,-110.5294,10,Low,Low,Medium
1527.0,31.5588,-110.5294,11,None,Low,Low
1527.0,31.5588,-110.5294,12,High,Low,Low
1527.0,31.5588,-110.5294,1,Low,Low,Low
1527.0,31.5588,-110.5294,2,Low,Low,Low
1527.0,31.5588,-110.5294,3,Medium,Low,Low
1527.0,31.5588,-110.5294,4,None,Low,None
1527.0,31.5588,-110.5294,5,None,Low,None
1527.0,31.5588,-110.5294,6,None,Low,Low
1527.0,31.5588,-110.5294,7,High,Low,High
1527.0,31.5588,-110.5294,8,High,Low,Low
1527.0,31.5588,-110.5294,9,Medium,Low,Low
1527.0,31.5588,-110.5294,10,Low,Low,Low
1527.0,31.5588,-110.5294,11,None,Low,None
1527.0,31.5588,-110.5294,12,High,Low,None
1147.3,34.3117,-112.5619,1,None,Low,None
1147.3,34.3117,-112.5619,2,Low,High,None
1147.3,34.3117,-112.5619,3,Medium,Low,None
1147.3,34.3117,-112.5619,4,Low,High,None
1147.3,34.3117,-112.5619,5,None,Low,None
1147.3,34.3117,-112.5619,6,None,Low,None
1147.3,34.3117,-112.5619,7,Medium,Low,None
1147.3,34.3117,-112.5619,8,Medium,Low,None
1147.3,34.3117,-112.5619,9,Medium,Low,None
1147.3,34.3117,-112.5619,10,Medium,Low,None
1147.3,34.3117,-112.5619,11,Medium,Low,None
1147.3,34.3117,-112.5619,12,High,High,None
1147.3,34.3117,-112.5619,1,Low,Low,None
1147.3,34.3117,-112.5619,2,Low,Low,None
1147.3,34.3117,-112.5619,3,High,High,None
1147.3,34.3117,-112.5619,4,Medium,Low,None
1147.3,34.3117,-112.5619,5,None,Low,None
1147.3,34.3117,-112.5619,6,None,Low,None
1147.3,34.3117,-112.5619,7,High,Low,None
1147.3,34.3117,-112.5619,8,High,Low,None
1147.3,34.3117,-112.5619,9,Medium,Low,None
1147.3,34.3117,-112.5619,10,None,Low,None
1147.3,34.3117,-112.5619,11,Low,Low,None
1147.3,34.3117,-112.5619,12,High,High,None
1147.3,34.3117,-112.5619,1,High,Low,None
1147.3,34.3117,-112.5619,2,Medium,High,None
1147.3,34.3117,-112.5619,3,Medium,High,None
1147.3,34.3117,-112.5619,4,Low,Low,None
1147.3,34.3117,-112.5619,5,None,Low,None
1147.3,34.3117,-112.5619,6,None,Low,None
1147.3,34.3117,-112.5619,7,High,Low,None
1147.3,34.3117,-112.5619,8,High,Low,None
1147.3,34.3117,-112.5619,9,Medium,Low,None
1147.3,34.3117,-112.5619,10,Low,Low,None
1147.3,34.3117,-112.5619,11,High,Low,None
1147.3,34.3117,-112.5619,12,Medium,Low,None
1147.3,34.3117,-112.5619,1,None,Low,None
1147.3,34.3117,-112.5619,2,None,Low,None
1147.3,34.3117,-112.5619,3,High,Low,None
1147.3,34.3117,-112.5619,4,Low,Low,None
1147.3,34.3117,-112.5619,5,None,Low,None
1147.3,34.3117,-112.5619,6,None,Low,None
1147.3,34.3117,-112.5619,7,High,Low,None
462.7,33.4191,-111.6444,1,Low,Low,Low
462.7,33.4191,-111.6444,2,Medium,Low,Low
462.7,33.4191,-111.6444,3,Medium,Low,Medium
462.7,33.4191,-111.6444,4,Medium,Low,High
462.7,33.4191,-111.6444,5,None,Low,High
462.7,33.4191,-111.6444,6,None,Low,High
462.7,33.4191,-111.6444,7,Medium,Low,High
462.7,33.4191,-111.6444,8,Low,Low,High
462.7,33.4191,-111.6444,9,Medium,Low,High
462.7,33.4191,-111.6444,10,Low,Low,High
462.7,33.4191,-111.6444,11,Medium,Low,Medium
462.7,33.4191,-111.6444,12,High,Low,Low
462.7,33.4191,-111.6444,1,None,Low,Medium
462.7,33.4191,-111.6444,2,Low,Low,Medium
