STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,TPCP,TPCP_CLASS,TSNW,TSNW_CLASS,MNTM,MNTM_CLASS
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,3,60,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,4,60,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,5,81,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,6,11,Low,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,7,0,None,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,8,40,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,9,206,High,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,10,0,None,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,11,134,High,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2013,12,30,Low,50,High,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,1,211,High,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,2,233,High,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,3,233,High,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,4,56,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,5,35,Medium,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,6,31,Low,0,Low,0,None
COOP:046328,OAK KNOLL CA US,603.50,41.8391,-122.8502,2014,7,73,Medium,0,Low,0,None
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,1,48,Medium,0,Low,455,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,2,21,Low,0,Low,488,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,3,138,High,0,Low,557,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,4,0,None,0,Low,606,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,5,42,Medium,0,Low,647,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,6,31,Low,0,Low,759,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,7,1,Low,0,Low,822,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,8,0,None,0,Low,815,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,9,0,None,0,Low,790,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,10,22,Low,0,Low,672,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,11,101,Medium,0,Low,535,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2011,12,0,None,0,Low,445,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,1,28,Low,0,Low,496,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,2,45,Medium,0,Low,537,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,3,90,Medium,0,Low,568,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,4,122,High,0,Low,633,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,5,0,None,0,Low,719,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,6,0,None,0,Low,773,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,7,1,Low,0,Low,810,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,8,0,None,0,Low,542,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,9,0,None,0,Low,788,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,10,0,None,0,Low,663,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,11,12,Low,0,Low,559,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2012,12,75,Medium,0,Low,489,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,1,5,Low,0,Low,455,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,2,1,Low,0,Low,505,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,3,53,Medium,0,Low,599,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,4,33,Medium,0,Low,660,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,5,0,None,0,Low,716,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,6,0,None,0,Low,793,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,7,0,None,0,Low,850,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,8,0,None,0,Low,811,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,9,0,None,0,Low,755,High
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,10,7,Low,0,Low,445,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,11,42,Medium,0,Low,555,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2013,12,8,Low,0,Low,450,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2014,1,0,None,0,Low,514,Low
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2014,2,34,Medium,0,Low,549,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2014,3,43,Medium,0,Low,602,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2014,4,13,Low,0,Low,648,Medium
COOP:041244,BUTTONWILLOW CA US,82.00,35.4047,-119.4731,2014,5,0,None,0,Low,718,High
COOP:041244,BUTTONWILLOW CA US,68.60,35.4028,-119.4700,2014,6,0,None,0,Low,784,High
COOP:041244,BUTTONWILLOW CA US,68.60,35.4028,-119.4700,2014,7,0,None,0,Low,839,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,1,206,High,0,Low,487,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,2,305,High,0,Low,471,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,3,529,High,0,Low,519,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,4,28,Low,0,Low,569,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,5,95,Medium,0,Low,590,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,6,53,Medium,0,Low,654,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,7,0,None,0,Low,710,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,8,0,None,0,Low,711,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,9,3,Low,0,Low,710,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,10,90,Medium,0,Low,625,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,11,193,High,0,Low,514,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2011,12,12,Low,0,Low,447,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,1,238,High,0,Low,475,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,2,25,Low,0,Low,501,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,3,244,High,0,Low,514,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,4,260,High,0,Low,577,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,5,18,Low,0,Low,641,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,6,0,None,0,Low,677,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,7,0,None,0,Low,700,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,8,0,None,0,Low,760,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,9,0,None,0,Low,715,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,10,28,Low,0,Low,638,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,11,75,Medium,0,Low,538,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2012,12,394,High,0,Low,478,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,1,102,Medium,0,Low,450,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,2,28,Low,0,Low,478,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,3,69,Medium,0,Low,569,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,4,7,Low,0,Low,613,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,5,15,Low,0,Low,655,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,6,0,None,0,Low,706,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,7,0,None,0,Low,737,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,8,0,None,0,Low,727,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,9,0,None,0,Low,705,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,10,1,Low,0,Low,606,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,11,26,Low,0,Low,537,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2013,12,30,Low,0,Low,450,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,1,0,None,0,Low,517,Low
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,2,275,High,0,Low,529,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,3,196,High,0,Low,574,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,4,85,Medium,0,Low,595,Medium
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,5,0,None,0,Low,666,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,6,0,None,0,Low,694,High
COOP:046730,PASO ROBLES CA US,222.50,35.6277,-120.6855,2014,7,3,Low,0,Low,737,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,1,23,Low,0,Low,440,Low
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,2,72,Medium,0,Low,549,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,3,72,Medium,0,Low,594,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,4,10,Low,0,Low,644,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,5,32,Low,0,Low,657,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,6,0,None,0,Low,555,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,7,30,Low,0,Low,795,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,8,35,Medium,0,Low,546,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,9,0,None,0,Low,530,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,10,41,Medium,0,Low,703,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,11,105,Medium,0,Low,595,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2011,12,85,Medium,0,Low,543,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,1,21,Low,0,Low,603,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,2,41,Medium,0,Low,584,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,3,118,High,0,Low,585,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,4,16,Low,0,Low,490,Low
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,5,0,None,0,Low,689,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,6,0,None,0,Low,721,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,7,3,Low,0,Low,780,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,8,0,None,0,Low,849,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,9,0,None,0,Low,811,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,10,72,Medium,0,Low,718,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,11,39,Medium,0,Low,638,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2012,12,155,High,0,Low,549,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,1,73,Medium,0,Low,550,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,2,95,Medium,0,Low,557,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,3,59,Medium,0,Low,625,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,4,0,None,0,Low,656,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,5,6,Low,0,Low,706,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,6,0,None,0,Low,755,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,7,20,Low,0,Low,786,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,8,105,Medium,0,Low,789,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,9,0,None,0,Low,780,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,10,47,Medium,0,Low,661,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,11,114,Medium,0,Low,619,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2013,12,27,Low,0,Low,569,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,1,0,None,0,Low,610,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,2,113,Medium,0,Low,602,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,3,42,Medium,0,Low,635,Medium
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,4,56,Medium,0,Low,662,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,5,0,None,0,Low,722,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,6,0,None,0,Low,745,High
COOP:047470,RIVERSIDE FIRE STATION 3 CA US,256.00,33.9511,-117.3880,2014,7,0,None,0,Low,804,High
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,1,263,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,2,983,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,3,983,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,4,301,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,5,424,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,6,286,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,7,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,8,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,9,3,Low,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,10,498,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,11,271,High,5,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2011,12,14,Low,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,1,968,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,2,353,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,3,478,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,4,478,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,5,52,Medium,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,6,127,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,7,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,8,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,9,55,Medium,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,10,193,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,11,1078,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2012,12,1078,High,50,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,1,152,High,25,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,2,96,Medium,45,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,3,386,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,4,175,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,5,133,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,6,249,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,7,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,8,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,9,162,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,10,81,Medium,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,11,229,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2013,12,64,Medium,101,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,1,200,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,2,1701,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,3,936,High,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,4,359,High,90,High,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,5,99,Medium,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,6,0,None,0,Low,0,None
COOP:043491,GOLD RUN 2 SW CA US,1011.90,39.1650,-120.8566,2014,7,0,None,0,Low,0,None
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,1,99,Medium,0,Low,456,Low
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,2,434,High,0,Low,550,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,3,449,High,0,Low,604,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,4,0,None,0,Low,650,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,5,53,Medium,0,Low,656,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,6,18,Low,0,Low,689,High
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,7,0,None,0,Low,762,High
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,8,1,Low,0,Low,779,High
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,9,0,None,0,Low,759,High
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,10,168,High,0,Low,709,High
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,11,254,High,0,Low,431,Low
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2011,12,117,Medium,0,Low,565,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2012,1,127,High,0,Low,613,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2012,2,74,Medium,0,Low,589,Medium
COOP:046719,PASADENA CA US,263.30,34.1481,-118.1444,2012,3,264,High,0,Low,604,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,4,314,High,0,Low,650,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,5,18,Low,0,Low,686,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,6,0,None,0,Low,715,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,7,1,Low,0,Low,755,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,8,2,Low,0,Low,821,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,9,0,None,0,Low,815,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,10,47,Medium,0,Low,730,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,11,111,Medium,0,Low,645,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2012,12,338,High,0,Low,563,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,1,186,High,0,Low,570,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,2,71,Medium,0,Low,579,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,3,136,High,0,Low,643,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,4,0,None,0,Low,663,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,5,8,Low,0,Low,708,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,6,1,Low,0,Low,736,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,7,0,None,0,Low,766,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,8,0,None,0,Low,778,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,9,3,Low,0,Low,781,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,10,17,Low,0,Low,691,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,11,108,Medium,0,Low,648,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2013,12,94,Medium,0,Low,591,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,1,1,Low,0,Low,641,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,2,365,High,0,Low,620,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,3,175,High,0,Low,647,Medium
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,4,39,Medium,0,Low,675,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,5,0,None,0,Low,732,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,6,1,Low,0,Low,738,High
COOP:046719,PASADENA CA US,263.30,34.1483,-118.1447,2014,7,0,None,0,Low,789,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,1,190,High,0,Low,460,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,2,131,High,0,Low,496,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,3,466,High,0,Low,538,Medium
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,4,53,Medium,0,Low,599,Medium
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,5,42,Medium,0,Low,636,Medium
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,6,45,Medium,0,Low,734,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,7,0,None,0,Low,804,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,8,0,None,0,Low,798,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,9,1,Low,0,Low,776,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,10,99,Medium,0,Low,666,High
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,11,107,Medium,0,Low,528,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2011,12,5,Low,0,Low,455,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2012,1,175,High,0,Low,493,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2012,2,66,Medium,0,Low,518,Low
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2012,3,304,High,0,Low,541,Medium
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2012,4,411,High,0,Low,611,Medium
COOP:044890,LEMON COVE CA US,156.40,36.3817,-119.0264,2012,5,1,Low,0,Low,700,High
